campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;625789278;4.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445056;4.5.2026;cpc;0,31;;5;1;33,333333;0;0,31;0;0;upmP94YR7;4260557423530;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283010;4.5.2026;cpc;1,51;;3;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;4.5.2026;cpc;0,51;;3;2;66,666667;0;1,02;0;0;upmTZFCGA;4260557422199;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zenzero BIO;658353196;4.5.2026;cpc;0,51;;3;2;66,666667;0;1,02;0;0;upmPX4TPU;4260557420386;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565218;4.5.2026;cpc;1,51;;3;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445038;4.5.2026;cpc;0,61;;4;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445040;4.5.2026;cpc;1,01;;3;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625778112;4.5.2026;cpc;1,01;;3;1;33,333333;0;1,01;0;0;upmCGKMCH;4260557421222;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;626451040;4.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;643082758;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14251088;4260309481313;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;658279956;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14251013;4260309481665;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652854756;4.5.2026;cpc;1,11;;3;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282828;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;658280180;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;625771660;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868156;4.5.2026;cpc;1,01;;2;1;50;0;1,01;0;0;upmR9H2HU;4260557422892;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanina in Polvere;658296317;4.5.2026;cpc;0,61;;3;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;619674321;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;4.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347604;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658295896;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmTG77MW;4260557422991;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina;649091299;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm97PFY9;4260557421826;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;620567773;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;643129759;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm77WEEP;4260557422786;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmT99EZK;4260557421123;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296382;4.5.2026;cpc;0,61;;2;0;0;0;0;0;0;14250924;4260309484130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;658280062;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;649145953;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;641642728;4.5.2026;cpc;0,51;;2;1;50;0;0,51;0;0;upmL7ZDD2;4260557422946;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;658282836;4.5.2026;cpc;1,61;;2;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;626443800;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;4.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658295815;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;643057333;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14251102;4260557420027;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;626443805;4.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;658280087;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;658280007;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347224;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;643093288;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;643078910;4.5.2026;cpc;1,01;;1;0;0;0;0;0;0;14250597;4260309484185;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalo BIO;649084562;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;4.5.2026;cpc;1,01;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;643092372;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;658280070;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;649142586;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;625785188;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;625763780;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;14251013;4260309481665;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;4.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;620567265;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296411;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;626451122;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;643077907;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14250640;4260309482747;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;649150121;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347334;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;643137040;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658282986;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmERYMM3;4260557423295;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658280016;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658279985;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;643088001;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;658347619;4.5.2026;cpc;0,81;;1;0;0;0;0;0;0;upmWDER3T;4260557421949;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;643089899;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347640;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;643134349;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565217;4.5.2026;cpc;1,51;;1;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;643082721;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14251013;4260309481665;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;658280174;4.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;643136197;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14250611;4260309483218;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;626443801;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279976;4.5.2026;cpc;0,61;;1;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296231;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmHULHZD;4260557423370;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353188;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14251183;4260309481672;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;658280146;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;649164412;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279971;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14251088;4260309481313;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;4.5.2026;cpc;0,51;;1;0;0;0;0;0;0;14251013;4260309481665;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347316;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445062;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282947;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658295818;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658283012;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296220;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643078378;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295963;4.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;643092356;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmHHT433;4260557421390;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658296090;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658283035;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmHULHZD;4260557423370;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658282984;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmERYMM3;4260557423295;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658295762;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmERYMM3;4260557423295;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283016;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFACEA7;4260557423356;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296229;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;643231278;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanina in Polvere;658296313;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;658280001;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347207;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;649104196;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upmPYECDL;4260557422298;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282839;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296086;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658296346;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280143;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283003;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;626439698;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upm77WEEP;4260557422786;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283007;4.5.2026;cpc;1,61;;0;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296232;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296331;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFACEA7;4260557423356;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;619677150;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmGL239Y;4260557420812;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;643084950;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14250953;4260557420249;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upm43HM34;4260557421130;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;658280010;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;643084949;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;14250605;4260557420201;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658283030;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmHULHZD;4260557423370;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296180;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283044;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283036;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658347642;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;658280058;4.5.2026;cpc;1,31;;0;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatina in Polvere;658331593;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;643089502;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmGL239Y;4260557420812;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658295895;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;643235044;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14250686;4260309481603;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295902;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643052336;4.5.2026;cpc;0,31;;0;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295962;4.5.2026;cpc;0,51;;0;0;0;0;0;0;0;upmP77L3M;4260557423288;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283038;4.5.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658282808;4.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmTG77MW;4260557422991;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;5.5.2026;cpc;0,81;;518;4;0,772201;0;3,24;0;0;upm9KDWAZ;4260557421383;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;649102044;5.5.2026;cpc;0,31;;322;1;0,321543;0;0,31;0;0;upm4XDXPR;4260557422045;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;649076814;5.5.2026;cpc;0,31;;296;2;0,706714;0;0,62;0;0;upmUPLLZH;4260557420676;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;620566101;5.5.2026;cpc;0,51;;236;4;1,694915;0;2,04;0;0;upmUZUHTT;4260557421888;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;658752940;5.5.2026;cpc;0,81;;252;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;5.5.2026;cpc;0,31;;158;1;0,641026;0;0,31;0;0;upmKY422A;4260557422212;0,31
