campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280134;1.11.2025;;30;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;1.11.2025;;30;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;658280046;1.11.2025;;29;1;3,448276;0;0,31;0;0;upm9ZTF3H;4260557421178;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283006;1.11.2025;;29;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;643089899;1.11.2025;;29;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113564;1.11.2025;;29;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;643088001;1.11.2025;;29;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296231;1.11.2025;;28;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283048;1.11.2025;;28;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;1.11.2025;;28;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;643134873;1.11.2025;;27;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;1.11.2025;;27;0;0;0;0;0;0;14250775;4260309483089;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;1.11.2025;;27;1;3,703704;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;643094026;1.11.2025;;27;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;649077297;1.11.2025;;27;0;0;0;0;0;0;upmT99EZK;4260557421123;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;643090845;1.11.2025;;27;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola Rosea;658445094;1.11.2025;;27;0;0;0;0;0;0;14251036;4260557420102;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;1.11.2025;;27;0;0;0;0;0;0;14250611;4260309483218;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina;649091299;1.11.2025;;27;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280115;1.11.2025;;27;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;649145953;1.11.2025;;26;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283044;1.11.2025;;26;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;649076431;1.11.2025;;26;0;0;0;0;0;0;upm2CZXC9;4260557420140;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;643093628;1.11.2025;;26;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;1.11.2025;;26;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;643088059;1.11.2025;;26;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;1.11.2025;;26;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;1.11.2025;;26;0;0;0;0;0;0;14250841;4260309481108;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitaminico e Multiminerale;658334306;1.11.2025;;26;0;0;0;0;0;0;14251148;4260309482778;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;649077205;1.11.2025;;26;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;649146937;1.11.2025;;25;1;4;0;0,31;0;0;upmTG77MW;4260557422991;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658296353;1.11.2025;;25;0;0;0;0;0;0;upmTGWG29;4260557423479;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;649117677;1.11.2025;;25;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;658282817;1.11.2025;;25;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;652861490;1.11.2025;;25;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347562;1.11.2025;;25;1;4;0;0,31;0;0;upmD7EWMP;4260557420454;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445106;1.11.2025;;25;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;658279986;1.11.2025;;24;0;0;0;0;0;0;14250953;4260557420249;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296415;1.11.2025;;24;2;8,333333;0;1,02;0;0;14251088;4260309481313;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353188;1.11.2025;;24;0;0;0;0;0;0;14251183;4260309481672;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;643089603;1.11.2025;;24;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;658280005;1.11.2025;;24;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352478;1.11.2025;;24;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;1.11.2025;;24;1;4,166667;0;0,31;0;0;upmD23XCL;4260557422823;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;643089842;1.11.2025;;24;1;4,166667;0;0,31;0;0;upmYMX3D7;4260557421147;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;643137759;1.11.2025;;24;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;653855001;1.11.2025;;23;0;0;0;0;0;0;14251094;4260309482754;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296221;1.11.2025;;23;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;1.11.2025;;23;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;620530762;1.11.2025;;23;0;0;0;0;0;0;upmK3CG99;4260557422656;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280065;1.11.2025;;23;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;1.11.2025;;23;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;658279988;1.11.2025;;23;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;658280009;1.11.2025;;23;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;1.11.2025;;23;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;649144392;1.11.2025;;22;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;658279974;1.11.2025;;22;0;0;0;0;0;0;14250841;4260309481108;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658280016;1.11.2025;;22;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;1.11.2025;;22;1;4,545455;0;0,31;0;0;upmUFEEWW;4260557420300;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658283014;1.11.2025;;22;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;658280060;1.11.2025;;22;1;4,545455;0;0,31;0;0;upmHHT433;4260557421390;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;620566099;1.11.2025;;22;0;0;0;0;0;0;upm32MART;4260557420287;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280038;1.11.2025;;22;1;4,545455;0;0,31;0;0;upmWRWWCG;4260557421048;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;658280164;1.11.2025;;22;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;643084951;1.11.2025;;22;0;0;0;0;0;0;14250769;4260557420256;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;1.11.2025;;22;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;1.11.2025;;22;1;4,545455;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;649122256;1.11.2025;;22;1;4,545455;0;0,31;0;0;upmD23XCL;4260557422823;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;643093288;1.11.2025;;21;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecitina BIO;649100827;1.11.2025;;21;0;0;0;0;0;0;upm2HFKPC;4260557422021;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;1.11.2025;;21;0;0;0;0;0;0;14250611;4260309483218;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;618496726;1.11.2025;;21;0;0;0;0;0;0;14250953;4260557420249;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;658347619;1.11.2025;;21;0;0;0;0;0;0;upmWDER3T;4260557421949;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);643094148;1.11.2025;;21;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;649140865;1.11.2025;;21;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;1.11.2025;;21;1;4,761905;0;0,31;0;0;upmUPTFMH;4260557423233;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469896;1.11.2025;;21;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Silicio Naturale BIO;649104861;1.11.2025;;21;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;649102509;1.11.2025;;21;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO FenoLact;652871267;1.11.2025;;20;0;0;0;0;0;0;upmUTLC72;4260557422984;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;658280161;1.11.2025;;20;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653866107;1.11.2025;;20;0;0;0;0;0;0;14250551;4260309484208;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanina in Polvere;658296317;1.11.2025;;20;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg Complex;658445117;1.11.2025;;20;0;0;0;0;0;0;14250775;4260309483089;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;1.11.2025;;20;1;5;0;0,51;0;0;14250893;4260309481115;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;658280180;1.11.2025;;20;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;643084950;1.11.2025;;19;0;0;0;0;0;0;14250953;4260557420249;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;643084475;1.11.2025;;19;0;0;0;0;0;0;14251208;4260557420164;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;1.11.2025;;19;0;0;0;0;0;0;14251036;4260557420102;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;643089691;1.11.2025;;19;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;1.11.2025;;19;1;5,263158;0;0,31;0;0;upmKY422A;4260557422212;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;1.11.2025;;19;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;649102998;1.11.2025;;19;1;5,263158;0;0,31;0;0;upmTZFCGA;4260557422199;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282947;1.11.2025;;19;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331705;1.11.2025;;19;2;10,526316;0;0,62;0;0;upmFACEA7;4260557423356;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;658282810;1.11.2025;;19;0;0;0;0;0;0;upmH3T374;4260557423004;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;649104408;1.11.2025;;19;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283043;1.11.2025;;19;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;643236175;1.11.2025;;19;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;1.11.2025;;19;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;658282821;1.11.2025;;18;2;11,111111;0;0,62;0;0;upm4XZRWY;4260557423127;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280154;1.11.2025;;18;0;0;0;0;0;0;upmHCULGA;4260557422755;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;1.11.2025;;18;0;0;0;0;0;0;upm32MART;4260557420287;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;620530228;1.11.2025;;18;1;5,555556;0;0,51;0;0;upm2WRLPU;4260557422632;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;643233362;1.11.2025;;18;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;1.11.2025;;18;0;0;0;0;0;0;upmD23XCL;4260557422823;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280044;1.11.2025;;18;1;5,555556;0;0,51;0;0;upmYMX3D7;4260557421147;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;658282816;1.11.2025;;18;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;643125971;1.11.2025;;18;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077428;1.11.2025;;18;2;11,111111;0;1,02;0;0;upmYMX3D7;4260557421147;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;1.11.2025;;18;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;641643679;1.11.2025;;18;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;643237471;1.11.2025;;17;0;0;0;0;0;0;14250841;4260309481108;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;1.11.2025;;17;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;618496729;1.11.2025;;17;2;11,764706;0;2,02;0;0;upm97PFY9;4260557421826;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;658280127;1.11.2025;;17;1;5,882353;0;0,31;0;0;upmGPMUEM;4260557422427;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;658280156;1.11.2025;;17;0;0;0;0;0;0;upm77WEEP;4260557422786;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalo BIO;649084562;1.11.2025;;17;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295767;1.11.2025;;17;2;11,764706;0;1,02;0;0;upmKUKGHH;4260557423332;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658352467;1.11.2025;;16;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;1.11.2025;;16;0;0;0;0;0;0;14251102;4260557420027;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;643083590;1.11.2025;;16;0;0;0;0;0;0;14251059;4260557420157;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279976;1.11.2025;;16;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445102;1.11.2025;;16;0;0;0;0;0;0;14250953;4260557420249;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643078378;1.11.2025;;16;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;1.11.2025;;16;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;649077203;1.11.2025;;16;0;0;0;0;0;0;upmMERCUR;4260557420881;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;1.11.2025;;16;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381391;1.11.2025;;16;1;6,25;0;1,51;0;0;14250640;4260309482747;1,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo Biloba;620565877;1.11.2025;;16;1;6,25;0;0,51;0;0;upmDYUXLH;4260557420119;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;641622772;1.11.2025;;16;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;1.11.2025;;16;1;6,25;0;0,51;0;0;upmR9H2HU;4260557422892;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658282808;1.11.2025;;16;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658282835;1.11.2025;;16;0;0;0;0;0;0;upmC2RH39;4260557423271;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658295756;1.11.2025;;16;0;0;0;0;0;0;upmC2RH39;4260557423271;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295770;1.11.2025;;15;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;1.11.2025;;15;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;1.11.2025;;15;0;0;0;0;0;0;14250976;4260557420034;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;653775300;1.11.2025;;15;2;13,333333;0;1,02;0;0;upmMPKDE7;4260557422311;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;643091135;1.11.2025;;15;0;0;0;0;0;0;upmH3T374;4260557423004;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;1.11.2025;;15;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649160527;1.11.2025;;15;2;13,333333;0;0,62;0;0;upm2ZL4CL;4260557423264;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;1.11.2025;;15;2;13,333333;0;1,02;0;0;upm9KDWAZ;4260557421383;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658282834;1.11.2025;;15;3;20;0;1,53;0;0;upmC2RH39;4260557423271;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;629497502;1.11.2025;1;15;3;20;6,666667;1,53;26,9;1758,169935;upmKY422A;4260557422212;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;627592060;1.11.2025;;15;0;0;0;0;0;0;upmHHT433;4260557421390;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;643094146;1.11.2025;;15;1;6,666667;0;0,31;0;0;upmEK72LX;4260557422434;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352460;1.11.2025;;14;1;7,142857;0;1,51;0;0;14250686;4260309481603;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Creatin Monohydrat Pulver;658291470;1.11.2025;;14;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847887;1.11.2025;;14;2;14,285714;0;0,62;0;0;upmT99EZK;4260557421123;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;1.11.2025;;14;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658296090;1.11.2025;;14;1;7,142857;0;0,51;0;0;upmG7RZLC;4260557423318;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283038;1.11.2025;;14;1;7,142857;0;1,01;0;0;upm7DM474;4260557423448;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658469901;1.11.2025;;14;0;0;0;0;0;0;upm7K39U2;4260557423493;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;1.11.2025;;14;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
