campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;625769770;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283016;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFACEA7;4260557423356;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296229;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;2.6.2026;cpc;0,31;;4;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanina in Polvere;658296313;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;2.6.2026;cpc;0,31;;4;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347207;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;629496632;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO ZMA;649109453;2.6.2026;cpc;0,31;;1;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282839;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;643137040;2.6.2026;cpc;0,31;;2;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296086;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658296346;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;643130748;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280143;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658295756;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmC2RH39;4260557423271;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;620547083;2.6.2026;cpc;0,61;;0;0;0;0;0;0;0;upmLCF24D;4260557423035;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283003;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658295896;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658280016;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283007;2.6.2026;cpc;1,61;;0;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296232;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296331;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFACEA7;4260557423356;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;2.6.2026;cpc;0,31;;1;0;0;0;0;0;0;upm43HM34;4260557421130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296418;2.6.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148339;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmLCF24D;4260557423035;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;2.6.2026;cpc;0,31;;3;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658283030;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;2.6.2026;cpc;0,31;;2;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296180;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283044;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;649145953;2.6.2026;cpc;0,31;;1;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;619721567;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;653855001;2.6.2026;cpc;0,31;;3;0;0;0;0;0;0;14251094;4260309482754;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283036;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;658279983;2.6.2026;cpc;0,31;;3;0;0;0;0;0;0;14251208;4260557420164;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;620566570;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658347642;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;658280060;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmHHT433;4260557421390;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;619660798;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatina in Polvere;658331593;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;2.6.2026;cpc;0,31;;1;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;2.6.2026;cpc;0,81;;0;0;0;0;0;0;0;upmK3CG99;4260557422656;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;643089502;2.6.2026;cpc;0,31;;0;0;0;0;0;0;0;upmGL239Y;4260557420812;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658295895;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;649081621;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;2.6.2026;cpc;0,61;;0;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445038;2.6.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445087;2.6.2026;cpc;0,61;;0;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295902;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295962;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;upmP77L3M;4260557423288;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283038;2.6.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;2.6.2026;cpc;0,51;;0;0;0;0;0;0;0;14251013;4260309481665;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;649102044;3.6.2026;cpc;0,31;;96;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;3.6.2026;cpc;0,81;;69;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;649076814;3.6.2026;cpc;0,31;;93;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;658752940;3.6.2026;cpc;0,81;;86;2;3,333333;0;1,62;0;0;upm9KDWAZ;4260557421383;0,81
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;3.6.2026;cpc;0,51;;58;1;1,724138;0;0,51;0;0;upmK7YWLD;4260557422649;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;620566101;3.6.2026;cpc;0,51;;55;2;3,636364;0;1,02;0;0;upmUZUHTT;4260557421888;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381497;3.6.2026;cpc;0,51;;48;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;3.6.2026;cpc;0,31;;66;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;3.6.2026;cpc;0,51;;40;0;0;0;0;0;0;upm43HM34;4260557421130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;649102998;3.6.2026;cpc;0,31;;51;1;2,564103;0;0,31;0;0;upmTZFCGA;4260557422199;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;620596596;3.6.2026;cpc;0,51;;39;0;0;0;0;0;0;upmD23XCL;4260557422823;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643057199;3.6.2026;cpc;0,31;;52;0;0;0;0;0;0;14250551;4260309484208;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;641644118;3.6.2026;cpc;0,51;;36;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;3.6.2026;cpc;1,01;;31;1;3,225806;0;1,01;0;0;upm2XGYDU;4260557422489;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331730;3.6.2026;cpc;0,51;;31;0;0;0;0;0;0;14250692;4260309483065;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;625779008;3.6.2026;cpc;1,71;;31;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;3.6.2026;cpc;0,61;;36;0;0;0;0;0;0;upmKYYZM4;4260557423486;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;641628925;3.6.2026;cpc;0,51;;29;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;643093526;3.6.2026;cpc;0,61;;38;2;7,142857;0;1,22;0;0;upm2HFKPC;4260557422021;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381499;3.6.2026;cpc;0,31;;40;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650859;3.6.2026;cpc;1,21;;26;1;3,846154;0;1,21;0;0;upm7FHKKZ;4260557421437;1,21
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381378;3.6.2026;cpc;1,01;;26;3;11,538462;0;3,03;0;0;upmKYYZM4;4260557423486;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;3.6.2026;cpc;0,91;;26;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;3.6.2026;cpc;0,51;;25;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280004;3.6.2026;cpc;0,91;;35;2;8;0;1,82;0;0;upmUX2FW3;4260557420638;0,91
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;658280090;3.6.2026;cpc;0,71;;30;2;8,333333;0;1,42;0;0;upm2HFKPC;4260557422021;0,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;3.6.2026;cpc;0,51;;23;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347159;3.6.2026;cpc;0,31;;34;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;649091773;3.6.2026;cpc;0,31;;40;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;3.6.2026;cpc;0,31;;29;0;0;0;0;0;0;14251102;4260557420027;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;3.6.2026;cpc;1,21;;21;1;4,761905;0;1,21;0;0;upmUX2FW3;4260557420638;1,21
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;3.6.2026;cpc;0,31;;27;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381501;3.6.2026;cpc;0,51;;21;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;617842699;3.6.2026;cpc;0,51;;20;0;0;0;0;0;0;upmD23XCL;4260557422823;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;3.6.2026;cpc;0,51;;22;1;5;0;0,51;0;0;upmTYL3Y7;4260557420737;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;3.6.2026;cpc;0,81;;29;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;619682540;3.6.2026;cpc;0,91;;20;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;3.6.2026;cpc;0,31;;25;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;3.6.2026;cpc;0,31;;24;0;0;0;0;0;0;14251036;4260557420102;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;3.6.2026;cpc;0,31;;29;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;3.6.2026;cpc;0,31;;22;1;5,555556;0;0,31;0;0;upmD23XCL;4260557422823;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;3.6.2026;cpc;0,51;;18;2;11,111111;0;1,02;0;0;upmKY422A;4260557422212;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;3.6.2026;cpc;1,11;;23;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;3.6.2026;cpc;0,51;;18;1;5,555556;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280034;3.6.2026;cpc;0,91;;17;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;3.6.2026;cpc;0,51;;17;2;11,764706;0;1,02;0;0;14251094;4260309482754;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;658280177;3.6.2026;cpc;1,41;;21;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347596;3.6.2026;cpc;0,51;;17;2;11,764706;0;1,02;0;0;upmD7EWMP;4260557420454;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353199;3.6.2026;cpc;1,51;;16;1;6,25;0;1,51;0;0;upm7PGM77;4260557421765;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Bisglicinato;649159286;3.6.2026;cpc;1,31;;38;1;6,25;0;1,31;0;0;upmX4LT4H;4260557423257;1,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;625789014;3.6.2026;cpc;0,51;;16;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;3.6.2026;cpc;0,31;;22;0;0;0;0;0;0;14250976;4260557420034;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652853552;3.6.2026;cpc;1,31;;16;1;6,25;0;1,31;0;0;upm7FHKKZ;4260557421437;1,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077191;3.6.2026;cpc;0,51;;16;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;629516457;3.6.2026;cpc;0,51;;16;0;0;0;0;0;0;14251102;4260557420027;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;643090783;3.6.2026;cpc;0,41;;20;0;0;0;0;0;0;upmUR4ZK4;4260557421239;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653864224;3.6.2026;cpc;0,51;;16;0;0;0;0;0;0;14250551;4260309484208;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;3.6.2026;cpc;0,31;;32;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445105;3.6.2026;cpc;1,01;;15;0;0;0;0;0;0;14250769;4260557420256;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;619697372;3.6.2026;cpc;0,51;;15;0;0;0;0;0;0;upmD3U322;4260557421192;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;625778996;3.6.2026;cpc;0,81;;15;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;626443344;3.6.2026;cpc;0,51;;15;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620565118;3.6.2026;cpc;0,51;;15;1;6,666667;0;0,51;0;0;14250692;4260309483065;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331796;3.6.2026;cpc;0,51;;15;1;6,666667;0;0,51;0;0;14250597;4260309484185;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;3.6.2026;cpc;1,51;;15;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;620566158;3.6.2026;cpc;0,81;;15;0;0;0;0;0;0;upm77WEEP;4260557422786;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280076;3.6.2026;cpc;0,51;;15;1;6,666667;0;0,51;0;0;upmYCXAL7;4260557421932;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Origano BIO;649094039;3.6.2026;cpc;0,31;;16;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;3.6.2026;cpc;0,71;;14;0;0;0;0;0;0;14250893;4260309481115;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296416;3.6.2026;cpc;0,31;;23;0;0;0;0;0;0;14251088;4260309481313;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352477;3.6.2026;cpc;0,51;;14;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;620501459;3.6.2026;cpc;0,51;;14;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;3.6.2026;cpc;0,31;;14;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;3.6.2026;cpc;0,51;;13;1;7,692308;0;0,51;0;0;upmUPLLZH;4260557420676;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;658280050;3.6.2026;cpc;0,31;;15;0;0;0;0;0;0;upmD3U322;4260557421192;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353187;3.6.2026;cpc;0,51;;13;0;0;0;0;0;0;14251183;4260309481672;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;643089603;3.6.2026;cpc;0,31;;17;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;649092862;3.6.2026;cpc;0,41;;20;1;7,692308;0;0,41;0;0;upmYPTY2W;4260557421925;0,41
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620605193;3.6.2026;cpc;1,01;;13;0;0;0;0;0;0;14250551;4260309484208;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;618496729;3.6.2026;cpc;1,01;;13;0;0;0;0;0;0;upm97PFY9;4260557421826;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334266;3.6.2026;cpc;0,51;;13;0;0;0;0;0;0;14251102;4260557420027;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;617842637;3.6.2026;cpc;2,11;;13;2;15,384615;0;4,22;0;0;upmX4LT4H;4260557423257;2,11
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;619660673;3.6.2026;cpc;1,51;;13;0;0;0;0;0;0;14250686;4260309481603;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;3.6.2026;cpc;0,31;;19;0;0;0;0;0;0;14250893;4260309481115;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;3.6.2026;cpc;0,31;;16;1;8,333333;0;0,31;0;0;upmYMX3D7;4260557421147;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;627592060;3.6.2026;cpc;0,51;;12;0;0;0;0;0;0;upmHHT433;4260557421390;0
