campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620501440;26.10.2025;;9;0;0;0;0;0;0;14250551;4260309484208;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;643134349;26.10.2025;;9;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;619716956;26.10.2025;;9;1;11,111111;0;0,51;0;0;upmYPTY2W;4260557421925;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352477;26.10.2025;;9;2;22,222222;0;1,02;0;0;upmEUZ9F7;4260557421376;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;26.10.2025;;9;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445060;26.10.2025;;9;1;11,111111;0;2,01;0;0;upmP94YR7;4260557423530;2,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;620565077;26.10.2025;;9;1;11,111111;0;0,51;0;0;upm2ZL4CL;4260557423264;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658295815;26.10.2025;;9;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;26.10.2025;;9;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658295896;26.10.2025;;9;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2400 GDU/g;619684531;26.10.2025;;9;1;11,111111;0;0,51;0;0;upm43HM34;4260557421130;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;26.10.2025;;9;0;0;0;0;0;0;upmFACEA7;4260557423356;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347145;26.10.2025;;9;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609034;26.10.2025;;9;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;619687826;26.10.2025;;9;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vision Care Complex;619678178;26.10.2025;;9;0;0;0;0;0;0;upmWRPTR4;4260557420867;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;626452031;26.10.2025;;9;0;0;0;0;0;0;upmR33A3P;4260557421406;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;26.10.2025;;9;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;620609039;26.10.2025;;9;1;11,111111;0;0,51;0;0;14250924;4260309484130;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;620567773;26.10.2025;;9;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;643090788;26.10.2025;;9;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;26.10.2025;;9;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Purpurea;620565881;26.10.2025;;9;0;0;0;0;0;0;upmPZPD44;4260557420133;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Boswellia;649114805;26.10.2025;;9;1;11,111111;0;0,51;0;0;upmEH2K74;4260557422588;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347560;26.10.2025;;9;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;626440031;26.10.2025;;9;0;0;0;0;0;0;upm27X4XW;4260557422878;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;618496730;26.10.2025;;9;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;649085977;26.10.2025;;9;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;620605316;26.10.2025;;8;0;0;0;0;0;0;14251094;4260309482754;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;643093288;26.10.2025;;8;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Mushroom Mix;625774145;26.10.2025;;8;0;0;0;0;0;0;upmALDCEH;4260557423028;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cannella Ceylon BIO;641627330;26.10.2025;;8;1;12,5;0;0,51;0;0;upmW9KKTG;4260557422618;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;26.10.2025;;8;0;0;0;0;0;0;14250611;4260309483218;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;629499980;26.10.2025;;8;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283046;26.10.2025;;8;1;12,5;0;1,01;0;0;upmG7RZLC;4260557423318;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;26.10.2025;;8;0;0;0;0;0;0;upm43HM34;4260557421130;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652876996;26.10.2025;;8;0;0;0;0;0;0;14250775;4260309483089;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;643085613;26.10.2025;;8;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;641622719;26.10.2025;;8;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO ZMA;641623418;26.10.2025;;8;1;12,5;0;0,51;0;0;upmRXLDAR;4260557422465;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;643094179;26.10.2025;;8;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullina Plus;649115830;26.10.2025;;8;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;658280083;26.10.2025;;8;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enotera e Borragine  BIO;649091296;26.10.2025;;8;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352472;26.10.2025;;8;1;12,5;0;0,51;0;0;14250841;4260309481108;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643057502;26.10.2025;;8;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vision Care Complex;658347575;26.10.2025;;8;0;0;0;0;0;0;upmWRPTR4;4260557420867;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;625770334;26.10.2025;;8;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;625789014;26.10.2025;;8;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;626442445;26.10.2025;;8;2;25;0;1,02;0;0;upm7AL3PG;4260557422977;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658282808;26.10.2025;;8;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620605193;26.10.2025;;8;0;0;0;0;0;0;14250551;4260309484208;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643080114;26.10.2025;;8;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347334;26.10.2025;;8;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;658280173;26.10.2025;;7;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347604;26.10.2025;;7;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;620596596;26.10.2025;;7;0;0;0;0;0;0;upmD23XCL;4260557422823;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;658280139;26.10.2025;;7;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;643092358;26.10.2025;;7;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;618496725;26.10.2025;;7;0;0;0;0;0;0;14250976;4260557420034;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565218;26.10.2025;;7;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;620609408;26.10.2025;;7;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bergamotte Extrakt;643094178;26.10.2025;;7;0;0;0;0;0;0;upmRKUZYE;4260557422557;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;625772285;26.10.2025;;7;2;28,571429;0;1,02;0;0;upmGL239Y;4260557420812;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;26.10.2025;;7;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445052;26.10.2025;;7;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO NAC;620528729;26.10.2025;;7;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;26.10.2025;;7;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;658280051;26.10.2025;;7;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;26.10.2025;;7;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282828;26.10.2025;;7;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868156;26.10.2025;;7;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;620611413;26.10.2025;;7;0;0;0;0;0;0;14251102;4260557420027;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;620566570;26.10.2025;;7;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;620572756;26.10.2025;;7;0;0;0;0;0;0;upmD3U322;4260557421192;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347603;26.10.2025;;6;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;641655761;26.10.2025;;6;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;658280019;26.10.2025;;6;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;619660835;26.10.2025;;6;0;0;0;0;0;0;14250841;4260309481108;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;619660946;26.10.2025;;6;0;0;0;0;0;0;14251036;4260557420102;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;619721747;26.10.2025;;6;0;0;0;0;0;0;14251094;4260309482754;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;658280095;26.10.2025;;6;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;620609056;26.10.2025;;6;0;0;0;0;0;0;14250686;4260309481603;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283042;26.10.2025;;6;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;649146229;26.10.2025;;6;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;625773721;26.10.2025;;6;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;620527421;26.10.2025;;6;0;0;0;0;0;0;14250930;4260309482648;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;617842638;26.10.2025;;6;0;0;0;0;0;0;upm32MART;4260557420287;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;620501459;26.10.2025;;6;2;33,333333;0;1,02;0;0;upm7C9XR2;4260557420836;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;658280117;26.10.2025;;6;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620541534;26.10.2025;;6;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347596;26.10.2025;;6;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;620567265;26.10.2025;;6;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353187;26.10.2025;;6;0;0;0;0;0;0;14251183;4260309481672;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;643084957;26.10.2025;;6;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;643093879;26.10.2025;;6;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;26.10.2025;;6;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Caffeina;641650370;26.10.2025;;6;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;620565489;26.10.2025;;6;0;0;0;0;0;0;14250924;4260309484130;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469892;26.10.2025;;6;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;620605150;26.10.2025;;6;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;641623120;26.10.2025;;6;1;16,666667;0;0,51;0;0;upmG4PKUG;4260557423042;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;26.10.2025;;6;0;0;0;0;0;0;14250930;4260309482648;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;626443785;26.10.2025;;6;1;16,666667;0;0,51;0;0;upmPHKX9F;4260557423141;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;641651421;26.10.2025;;6;1;16,666667;0;0,51;0;0;upmMMLDZE;4260557420966;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;620605271;26.10.2025;;6;0;0;0;0;0;0;upmD3U322;4260557421192;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625773519;26.10.2025;;6;1;16,666667;0;0,51;0;0;upmMERCUR;4260557420881;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;641622735;26.10.2025;;6;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;658280009;26.10.2025;;6;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;620565773;26.10.2025;;6;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;643088060;26.10.2025;;6;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;26.10.2025;;5;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;626443805;26.10.2025;;5;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604957;26.10.2025;;5;1;20;0;0,51;0;0;upmE39PTR;4260557422113;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina Plus;649149719;26.10.2025;;5;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;658280093;26.10.2025;;5;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;658280174;26.10.2025;;5;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;620567252;26.10.2025;;5;1;20;0;0,51;0;0;upmGMXXY9;4260557420744;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;625767691;26.10.2025;;5;0;0;0;0;0;0;14251208;4260557420164;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653864224;26.10.2025;;5;0;0;0;0;0;0;14250551;4260309484208;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;658295855;26.10.2025;;5;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445042;26.10.2025;;5;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;620557805;26.10.2025;;5;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;641629765;26.10.2025;;5;0;0;0;0;0;0;upm27X4XW;4260557422878;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;653775300;26.10.2025;;5;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;620564988;26.10.2025;;5;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279991;26.10.2025;;5;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658347577;26.10.2025;;5;0;0;0;0;0;0;upm43HM34;4260557421130;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;26.10.2025;;5;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469896;26.10.2025;;5;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658279985;26.10.2025;;5;0;0;0;0;0;0;14250605;4260557420201;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;26.10.2025;;5;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;619660954;26.10.2025;;5;0;0;0;0;0;0;14251059;4260557420157;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347316;26.10.2025;;5;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;619661159;26.10.2025;;5;0;0;0;0;0;0;14250812;4260557420188;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vision Care Complex;658347600;26.10.2025;;5;0;0;0;0;0;0;upmWRPTR4;4260557420867;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;26.10.2025;;5;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;629497502;26.10.2025;;5;0;0;0;0;0;0;upmKY422A;4260557422212;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;619661041;26.10.2025;;5;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;625779482;26.10.2025;;5;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;658280002;26.10.2025;;5;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;620572722;26.10.2025;;5;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutammina in Polvere;649157245;26.10.2025;;5;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;643089677;26.10.2025;;4;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;625767929;26.10.2025;;4;0;0;0;0;0;0;14250605;4260557420201;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;625777974;26.10.2025;;4;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;620566091;26.10.2025;;4;0;0;0;0;0;0;upm2CZXC9;4260557420140;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296382;26.10.2025;;4;0;0;0;0;0;0;14250924;4260309484130;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Boswellia;641624237;26.10.2025;;4;1;25;0;0,51;0;0;upmEH2K74;4260557422588;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;643082721;26.10.2025;;4;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;641629249;26.10.2025;;4;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620502829;26.10.2025;;4;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;26.10.2025;;4;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283036;26.10.2025;;4;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658445034;26.10.2025;;4;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bilberry + Pine Bark BIO;643093975;26.10.2025;;4;0;0;0;0;0;0;upm2LFWC7;4260557422076;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatin Monohydrat Pulver;658295750;26.10.2025;;4;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
